Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,FailureType,FailureTypeLabel,RUL
M23568,M,297.2,308.5,1364,54.0,43,0,0,0,0,0,0,NoFailure,1,57
L55889,L,297.1,308.5,1578,35.6,46,0,0,0,0,0,0,NoFailure,1,54
L55890,L,297.1,308.5,1712,32.1,48,0,0,0,0,0,0,NoFailure,1,52
L55891,L,297.1,308.5,1733,28.7,50,0,0,0,0,0,0,NoFailure,1,50
L55892,L,297.2,308.6,1652,32.1,52,0,0,0,0,0,0,NoFailure,1,48
L55893,L,297.2,308.6,1917,24.1,54,0,0,0,0,0,0,NoFailure,1,46
M23574,M,297.2,308.6,1444,41.1,56,0,0,0,0,0,0,NoFailure,1,44
L55895,L,297.1,308.6,1442,37.1,59,0,0,0,0,0,0,NoFailure,1,41
M23576,M,297.1,308.6,1717,31.3,61,0,0,0,0,0,0,NoFailure,1,39
L55897,L,297.1,308.7,1474,42.3,64,0,0,0,0,0,0,NoFailure,1,36
L55898,L,297.2,308.7,1509,39.3,66,0,0,0,0,0,0,NoFailure,1,34
L55899,L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0,NoFailure,1,32
L55900,L,297.3,308.8,1554,36.1,70,0,0,0,0,0,0,NoFailure,1,30
L55901,L,297.2,308.7,1669,30.7,72,0,0,0,0,0,0,NoFailure,1,28
L55902,L,297.2,308.6,1366,50.4,74,0,0,0,0,0,0,NoFailure,1,26
L55903,L,297.2,308.6,1578,34.4,76,0,0,0,0,0,0,NoFailure,1,24
M23584,M,297.2,308.6,1513,39.0,78,0,0,0,0,0,0,NoFailure,1,22
M23585,M,297.1,308.5,1515,42.1,81,0,0,0,0,0,0,NoFailure,1,19
L55906,L,297.2,308.6,1562,33.0,84,0,0,0,0,0,0,NoFailure,1,16
L55907,L,297.2,308.7,1501,38.5,86,0,0,0,0,0,0,NoFailure,1,14
M23588,M,297.2,308.7,1398,38.1,88,0,0,0,0,0,0,NoFailure,1,12
L55909,L,297.3,308.7,1352,53.8,91,0,0,0,0,0,0,NoFailure,1,9
H38144,H,297.3,308.7,1569,33.9,93,0,0,0,0,0,0,NoFailure,1,7
H38145,H,297.2,308.6,1486,46.6,98,0,0,0,0,0,0,NoFailure,1,2
L55912,L,297.2,308.6,1864,23.6,103,0,0,0,0,0,0,NoFailure,1,0
M23593,M,297.3,308.7,1447,44.5,105,0,0,0,0,0,0,NoFailure,1,0
L55914,L,297.2,308.6,1392,41.5,108,0,0,0,0,0,0,NoFailure,1,0
L55915,L,297.3,308.6,1358,47.6,110,0,0,0,0,0,0,NoFailure,1,0
L55916,L,297.3,308.7,1491,40.2,112,0,0,0,0,0,0,NoFailure,1,0
L55917,L,297.3,308.7,1556,36.7,114,0,0,0,0,0,0,NoFailure,1,0
L55918,L,297.3,308.7,1531,36.7,116,0,0,0,0,0,0,NoFailure,1,0
H38153,H,297.4,308.7,1429,37.6,118,0,0,0,0,0,0,NoFailure,1,0
M23600,M,297.4,308.8,1573,33.9,123,0,0,0,0,0,0,NoFailure,1,0
L55921,L,297.4,308.8,1538,41.2,126,0,0,0,0,0,0,NoFailure,1,0
L55922,L,297.4,308.8,1467,39.0,128,0,0,0,0,0,0,NoFailure,1,0
H38157,H,297.4,308.7,1323,51.1,130,0,0,0,0,0,0,NoFailure,1,0
M23604,M,297.4,308.7,1798,23.0,135,0,0,0,0,0,0,NoFailure,1,0
L55925,L,297.4,308.6,1411,46.3,138,0,0,0,0,0,0,NoFailure,1,0
L55926,L,297.3,308.5,1528,44.5,140,0,0,0,0,0,0,NoFailure,1,0
L55927,L,297.3,308.5,1504,42.0,142,0,0,0,0,0,0,NoFailure,1,0
L55928,L,297.3,308.5,1384,39.6,144,0,0,0,0,0,0,NoFailure,1,0
L55929,L,297.2,308.4,1677,26.4,146,0,0,0,0,0,0,NoFailure,1,0
L55930,L,297.3,308.5,1764,30.8,148,0,0,0,0,0,0,NoFailure,1,0
M23611,M,297.4,308.5,1472,42.0,150,0,0,0,0,0,0,NoFailure,1,0
M23612,M,297.4,308.5,1465,55.9,153,0,0,0,0,0,0,NoFailure,1,0
M23613,M,297.4,308.6,1657,33.1,156,0,0,0,0,0,0,NoFailure,1,0
L55934,L,297.4,308.6,1635,30.5,159,0,0,0,0,0,0,NoFailure,1,0
M23615,M,297.4,308.7,1582,31.9,161,0,0,0,0,0,0,NoFailure,1,0
L55936,L,297.5,308.7,1761,26.2,164,0,0,0,0,0,0,NoFailure,1,0
L55937,L,297.5,308.8,1587,34.9,166,0,0,0,0,0,0,NoFailure,1,0
M23618,M,297.5,308.7,1446,53.0,168,0,0,0,0,0,0,NoFailure,1,0
M23619,M,297.5,308.7,1352,53.0,171,0,0,0,0,0,0,NoFailure,1,0
M23620,M,297.4,308.7,1392,46.4,174,0,0,0,0,0,0,NoFailure,1,0
L55941,L,297.5,308.8,1417,49.8,177,0,0,0,0,0,0,NoFailure,1,0
H38176,H,297.5,308.8,1824,24.0,179,0,0,0,0,0,0,NoFailure,1,0
L55943,L,297.5,308.8,1603,36.7,184,0,0,0,0,0,0,NoFailure,1,0
L55944,L,297.4,308.8,1620,33.4,186,0,0,0,0,0,0,NoFailure,1,0
L55945,L,297.4,308.8,1353,49.4,188,0,0,0,0,0,0,NoFailure,1,0
L55946,L,297.5,308.8,1360,50.7,190,0,0,0,0,0,0,NoFailure,1,0
L55947,L,297.5,308.6,1380,53.5,192,0,0,0,0,0,0,NoFailure,1,0
M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0,NoFailure,1,0
M23629,M,297.4,308.6,1452,41.2,197,0,0,0,0,0,0,NoFailure,1,0
L55950,L,297.4,308.6,1680,32.8,200,0,0,0,0,0,0,NoFailure,1,0
L55951,L,297.5,308.6,1536,39.0,202,0,0,0,0,0,0,NoFailure,1,0
L55952,L,297.5,308.6,1621,28.9,0,0,0,0,0,0,0,NoFailure,1,100
L55953,L,297.5,308.6,1585,37.6,2,0,0,0,0,0,0,NoFailure,1,98
M23634,M,297.6,308.7,1408,51.5,4,0,0,0,0,0,0,NoFailure,1,96
H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,NoFailure,1,93
L55956,L,297.5,308.6,1352,52.6,12,0,0,0,0,0,0,NoFailure,1,88
H38191,H,297.5,308.6,1481,38.8,14,0,0,0,0,0,0,NoFailure,1,86
L55958,L,297.5,308.7,1454,45.0,19,0,0,0,0,0,0,NoFailure,1,81
M23639,M,297.5,308.6,1349,51.5,21,0,0,0,0,0,0,NoFailure,1,79
M23640,M,297.5,308.6,1327,52.1,24,0,0,0,0,0,0,NoFailure,1,76
L55961,L,297.6,308.7,1552,42.3,27,0,0,0,0,0,0,NoFailure,1,73
L55962,L,297.5,308.7,1456,44.7,29,0,0,0,0,0,0,NoFailure,1,71
M23643,M,297.6,308.6,1254,45.8,31,0,0,0,0,0,0,NoFailure,1,69
L55964,L,297.5,308.6,1437,43.3,34,0,0,0,0,0,0,NoFailure,1,66
L55965,L,297.5,308.6,1694,27.1,36,0,0,0,0,0,0,NoFailure,1,64
L55966,L,297.5,308.5,1306,50.7,38,0,0,0,0,0,0,NoFailure,1,62
M23647,M,297.5,308.5,1699,30.1,40,0,0,0,0,0,0,NoFailure,1,60
L55968,L,297.4,308.5,1369,53.2,43,0,0,0,0,0,0,NoFailure,1,57
L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0,NoFailure,1,55
L55970,L,297.4,308.5,1410,43.9,47,0,0,0,0,0,0,NoFailure,1,53
M23651,M,297.4,308.5,1412,45.5,49,0,0,0,0,0,0,NoFailure,1,51
L55972,L,297.4,308.5,1418,51.2,52,0,0,0,0,0,0,NoFailure,1,48
L55973,L,297.4,308.5,1782,25.9,54,0,0,0,0,0,0,NoFailure,1,46
M23654,M,297.4,308.5,1497,36.4,56,0,0,0,0,0,0,NoFailure,1,44
L55975,L,297.3,308.4,1459,39.4,59,0,0,0,0,0,0,NoFailure,1,41
L55976,L,297.2,308.3,1796,23.8,61,0,0,0,0,0,0,NoFailure,1,39
L55977,L,297.2,308.3,1569,31.2,63,0,0,0,0,0,0,NoFailure,1,37
L55978,L,297.3,308.4,1469,46.7,65,0,0,0,0,0,0,NoFailure,1,35
L55979,L,297.3,308.4,1472,41.3,67,0,0,0,0,0,0,NoFailure,1,33
L55980,L,297.4,308.5,1475,47.2,69,0,0,0,0,0,0,NoFailure,1,31
L55981,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,0,NoFailure,1,29
L55982,L,297.4,308.6,1524,43.1,73,0,0,0,0,0,0,NoFailure,1,27
L55983,L,297.4,308.5,1486,48.6,75,0,0,0,0,0,0,NoFailure,1,25
M23664,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0,NoFailure,1,23
M23665,M,297.4,308.6,1469,42.6,80,0,0,0,0,0,0,NoFailure,1,20
L55986,L,297.4,308.5,1692,34.3,83,0,0,0,0,0,0,NoFailure,1,17
M23667,M,297.4,308.6,1604,32.8,85,0,0,0,0,0,0,NoFailure,1,15
L55988,L,297.4,308.6,1446,48.1,88,0,0,0,0,0,0,NoFailure,1,12
L55989,L,297.3,308.5,1503,43.3,90,0,0,0,0,0,0,NoFailure,1,10
M23670,M,297.3,308.5,1625,32.8,92,0,0,0,0,0,0,NoFailure,1,8
L55991,L,297.2,308.5,1574,35.8,95,0,0,0,0,0,0,NoFailure,1,5
M23672,M,297.2,308.4,1378,41.9,97,0,0,0,0,0,0,NoFailure,1,3
L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0,NoFailure,1,0
L55994,L,297.2,308.4,1462,51.2,102,0,0,0,0,0,0,NoFailure,1,0
H38229,H,297.3,308.5,1435,55.0,104,0,0,0,0,0,0,NoFailure,1,0
M23676,M,297.2,308.5,1425,45.8,109,0,0,0,0,0,0,NoFailure,1,0
H38231,H,297.3,308.6,1376,53.5,112,0,0,0,0,0,0,NoFailure,1,0
M23678,M,297.4,308.7,1481,48.0,117,0,0,0,0,0,0,NoFailure,1,0
H38233,H,297.4,308.7,1349,48.9,120,0,0,0,0,0,0,NoFailure,1,0
L56000,L,297.3,308.7,1551,40.0,125,0,0,0,0,0,0,NoFailure,1,0
H38235,H,297.4,308.7,1623,33.8,127,0,0,0,0,0,0,NoFailure,1,0
L56002,L,297.4,308.8,1462,49.7,132,0,0,0,0,0,0,NoFailure,1,0
M23683,M,297.3,308.8,1447,57.4,134,0,0,0,0,0,0,NoFailure,1,0
M23684,M,297.3,308.9,1799,24.5,137,0,0,0,0,0,0,NoFailure,1,0
M23685,M,297.3,308.8,1548,41.3,140,0,0,0,0,0,0,NoFailure,1,0
M23686,M,297.2,308.8,1485,47.9,143,0,0,0,0,0,0,NoFailure,1,0
L56007,L,297.2,308.7,1463,49.9,146,0,0,0,0,0,0,NoFailure,1,0
L56008,L,297.3,308.7,1587,35.8,148,0,0,0,0,0,0,NoFailure,1,0
M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,NoFailure,1,0
H38244,H,297.3,308.7,1430,42.8,153,0,0,0,0,0,0,NoFailure,1,0
H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,0,NoFailure,1,0
L56012,L,297.4,308.8,1651,34.1,163,0,0,0,0,0,0,NoFailure,1,0
L56013,L,297.4,308.8,1529,41.3,165,0,0,0,0,0,0,NoFailure,1,0
L56014,L,297.4,308.8,1473,46.2,167,0,0,0,0,0,0,NoFailure,1,0
H38249,H,297.4,308.8,1324,53.5,169,0,0,0,0,0,0,NoFailure,1,0
L56016,L,297.4,308.9,1708,28.8,174,0,0,0,0,0,0,NoFailure,1,0
M23697,M,297.5,309.1,1540,38.5,176,0,0,0,0,0,0,NoFailure,1,0
L56018,L,297.5,309.0,1320,54.7,179,0,0,0,0,0,0,NoFailure,1,0
M23699,M,297.4,308.9,1376,39.0,181,0,0,0,0,0,0,NoFailure,1,0
M23700,M,297.3,308.7,1542,37.0,184,0,0,0,0,0,0,NoFailure,1,0
L56021,L,297.3,308.7,1506,39.3,187,0,0,0,0,0,0,NoFailure,1,0
L56022,L,297.3,308.7,1492,43.6,189,0,0,0,0,0,0,NoFailure,1,0
H38257,H,297.3,308.8,1564,38.0,191,0,0,0,0,0,0,NoFailure,1,0
H38258,H,297.4,308.9,1645,30.8,196,0,0,0,0,0,0,NoFailure,1,0
M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0,NoFailure,1,0
M23706,M,297.4,308.8,1325,62.4,204,1,1,0,0,1,0,TWF,5,0
L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0,NoFailure,1,100
M23708,M,297.5,308.9,1436,44.8,2,0,0,0,0,0,0,NoFailure,1,98
L56029,L,297.5,308.9,1596,30.7,5,0,0,0,0,0,0,NoFailure,1,95
L56030,L,297.6,309.0,1491,43.2,7,0,0,0,0,0,0,NoFailure,1,93
M23711,M,297.7,308.9,1573,35.1,9,0,0,0,0,0,0,NoFailure,1,91
L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0,NoFailure,1,88
L56033,L,297.7,308.9,1458,41.1,14,0,0,0,0,0,0,NoFailure,1,86
M23714,M,297.7,309.0,1433,41.8,16,0,0,0,0,0,0,NoFailure,1,84
L56035,L,297.7,308.9,1662,28.1,19,0,0,0,0,0,0,NoFailure,1,81
M23716,M,297.7,308.9,1327,63.7,21,0,0,0,0,0,0,NoFailure,1,79
L56037,L,297.7,308.9,1742,26.3,24,0,0,0,0,0,0,NoFailure,1,76
L56038,L,297.8,308.9,1506,33.5,26,0,0,0,0,0,0,NoFailure,1,74
L56039,L,297.9,309.1,1457,44.4,28,0,0,0,0,0,0,NoFailure,1,72
M23720,M,297.9,309.1,1488,37.3,30,0,0,0,0,0,0,NoFailure,1,70
L56041,L,297.9,309.1,1619,34.7,33,0,0,0,0,0,0,NoFailure,1,67
M23722,M,298.0,309.2,1558,41.7,35,0,0,0,0,0,0,NoFailure,1,65
L56043,L,298.0,309.2,1731,28.7,38,0,0,0,0,0,0,NoFailure,1,62
M23724,M,298.0,309.1,1574,34.8,40,0,0,0,0,0,0,NoFailure,1,60
L56045,L,297.9,309.0,1290,49.8,43,0,0,0,0,0,0,NoFailure,1,57
H38280,H,297.9,308.9,1416,39.6,45,0,0,0,0,0,0,NoFailure,1,55
L56047,L,297.9,308.9,1566,41.9,50,0,0,0,0,0,0,NoFailure,1,50
L56048,L,297.9,309.0,1456,46.5,52,0,0,0,0,0,0,NoFailure,1,48
L56049,L,297.9,309.0,1528,37.5,54,0,0,0,0,0,0,NoFailure,1,46
M23730,M,297.9,309.1,1338,49.6,56,0,0,0,0,0,0,NoFailure,1,44
M23731,M,297.9,309.1,1558,39.2,59,0,0,0,0,0,0,NoFailure,1,41
M23732,M,297.9,309.1,1614,38.1,62,0,0,0,0,0,0,NoFailure,1,38
H38287,H,298.0,309.1,1557,36.4,65,0,0,0,0,0,0,NoFailure,1,35
L56054,L,298.1,309.3,1443,45.3,70,0,0,0,0,0,0,NoFailure,1,30
H38289,H,298.1,309.3,1332,51.0,72,0,0,0,0,0,0,NoFailure,1,28
M23736,M,298.1,309.3,1752,25.2,77,0,0,0,0,0,0,NoFailure,1,23
M23737,M,298.1,309.2,1460,45.8,80,0,0,0,0,0,0,NoFailure,1,20
L56058,L,298.1,309.2,1802,26.9,83,0,0,0,0,0,0,NoFailure,1,17
L56059,L,298.0,309.2,1527,39.5,85,0,0,0,0,0,0,NoFailure,1,15
L56060,L,298.0,309.2,1458,39.8,87,0,0,0,0,0,0,NoFailure,1,13
H38295,H,298.0,309.2,1520,37.9,89,0,0,0,0,0,0,NoFailure,1,11
L56062,L,298.0,309.2,1378,49.7,94,0,0,0,0,0,0,NoFailure,1,6
M23743,M,297.9,309.2,1529,38.1,96,0,0,0,0,0,0,NoFailure,1,4
L56064,L,298.0,309.2,1527,32.4,99,0,0,0,0,0,0,NoFailure,1,1
M23745,M,298.0,309.2,1438,42.9,101,0,0,0,0,0,0,NoFailure,1,0
L56066,L,297.9,309.0,1583,36.7,104,0,0,0,0,0,0,NoFailure,1,0
L56067,L,297.8,308.9,1530,37.6,106,0,0,0,0,0,0,NoFailure,1,0
M23748,M,297.7,308.9,1530,39.1,108,0,0,0,0,0,0,NoFailure,1,0
M23749,M,297.7,308.8,2089,19.1,111,0,0,0,0,0,0,NoFailure,1,0
L56070,L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0,NoFailure,1,0
M23751,M,297.7,308.9,1681,28.3,116,0,0,0,0,0,0,NoFailure,1,0
L56072,L,297.6,308.8,1475,43.0,119,0,0,0,0,0,0,NoFailure,1,0
L56073,L,297.5,308.7,1371,46.5,121,0,0,0,0,0,0,NoFailure,1,0
M23754,M,297.5,308.7,1546,38.0,123,0,0,0,0,0,0,NoFailure,1,0
H38309,H,297.4,308.6,1461,40.1,126,0,0,0,0,0,0,NoFailure,1,0
L56076,L,297.4,308.7,1638,31.9,131,0,0,0,0,0,0,NoFailure,1,0
M23757,M,297.3,308.7,1577,35.6,133,0,0,0,0,0,0,NoFailure,1,0
L56078,L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,NoFailure,1,0
M23759,M,297.3,308.5,1710,27.7,138,0,0,0,0,0,0,NoFailure,1,0
M23760,M,297.3,308.6,1584,29.4,141,0,0,0,0,0,0,NoFailure,1,0
L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0,NoFailure,1,0
H38316,H,297.4,308.7,1522,46.3,146,0,0,0,0,0,0,NoFailure,1,0
M23763,M,297.4,308.7,1382,49.9,151,0,0,0,0,0,0,NoFailure,1,0
L56084,L,297.4,308.7,1584,38.2,154,0,0,0,0,0,0,NoFailure,1,0
L56085,L,297.3,308.6,1385,55.2,156,0,0,0,0,0,0,NoFailure,1,0
L56086,L,297.3,308.7,1592,34.4,158,0,0,0,0,0,0,NoFailure,1,0
M23767,M,297.2,308.6,1404,43.7,160,0,0,0,0,0,0,NoFailure,1,0
L56088,L,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,NoFailure,1,0
L56089,L,297.1,308.4,1529,40.4,165,0,0,0,0,0,0,NoFailure,1,0
L56090,L,297.1,308.4,1550,37.0,167,0,0,0,0,0,0,NoFailure,1,0
L56091,L,297.1,308.3,1773,23.8,169,0,0,0,0,0,0,NoFailure,1,0
L56092,L,297.2,308.5,1446,43.7,171,0,0,0,0,0,0,NoFailure,1,0
M23773,M,297.2,308.5,1487,46.9,173,0,0,0,0,0,0,NoFailure,1,0
M23774,M,297.3,308.5,1524,49.3,176,0,0,0,0,0,0,NoFailure,1,0
L56095,L,297.1,308.3,1403,54.1,179,0,0,0,0,0,0,NoFailure,1,0
L56096,L,297.1,308.2,2267,15.7,181,0,0,0,0,0,0,NoFailure,1,0
M23777,M,297.1,308.2,1529,37.9,183,0,0,0,0,0,0,NoFailure,1,0
L56098,L,297.1,308.2,1402,51.2,186,0,0,0,0,0,0,NoFailure,1,0
L56099,L,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,NoFailure,1,0
L56100,L,297.1,308.3,1496,45.8,190,0,0,0,0,0,0,NoFailure,1,0
L56101,L,297.1,308.1,1633,33.3,192,0,0,0,0,0,0,NoFailure,1,0
L56102,L,297.1,308.2,1399,42.6,194,0,0,0,0,0,0,NoFailure,1,0
M23783,M,297.0,308.1,1363,45.3,196,0,0,0,0,0,0,NoFailure,1,0
H38338,H,297.1,308.2,1527,42.2,199,0,0,0,0,0,0,NoFailure,1,0
M23785,M,297.2,308.2,1405,42.5,204,0,0,0,0,0,0,NoFailure,1,0
M23786,M,297.3,308.3,1459,59.6,207,1,0,0,1,1,0,PWF,3,0
M23787,M,297.4,308.4,1789,25.0,210,0,0,0,0,0,0,NoFailure,1,0
L56108,L,297.4,308.4,1531,41.5,213,0,0,0,0,0,0,NoFailure,1,0
M23789,M,297.4,308.4,1620,35.8,215,0,0,0,0,0,0,NoFailure,1,0
L56110,L,297.4,308.4,1571,39.4,0,0,0,0,0,0,0,NoFailure,1,100
L56111,L,297.4,308.4,1434,39.9,2,0,0,0,0,0,0,NoFailure,1,98
L56112,L,297.4,308.4,1474,43.6,4,0,0,0,0,0,0,NoFailure,1,96
M23793,M,297.3,308.3,1544,41.7,6,0,0,0,0,0,0,NoFailure,1,94
L56114,L,297.3,308.2,1601,35.7,9,0,0,0,0,0,0,NoFailure,1,91
L56115,L,297.4,308.3,1801,26.9,11,0,0,0,0,0,0,NoFailure,1,89
L56116,L,297.4,308.3,1465,42.0,13,0,0,0,0,0,0,NoFailure,1,87
M23797,M,297.4,308.4,1340,52.6,15,0,0,0,0,0,0,NoFailure,1,85
M23798,M,297.4,308.4,1517,41.0,18,0,0,0,0,0,0,NoFailure,1,82
M23799,M,297.3,308.4,1434,44.8,21,0,0,0,0,0,0,NoFailure,1,79
H38354,H,297.3,308.3,1935,19.3,24,0,0,0,0,0,0,NoFailure,1,76
M23801,M,297.3,308.3,1595,32.2,29,0,0,0,0,0,0,NoFailure,1,71
L56122,L,297.3,308.3,2188,17.0,32,0,0,0,0,0,0,NoFailure,1,68
M23803,M,297.3,308.4,1449,44.4,34,0,0,0,0,0,0,NoFailure,1,66
L56124,L,297.3,308.3,1471,38.2,37,0,0,0,0,0,0,NoFailure,1,63
L56125,L,297.4,308.2,1639,33.8,39,0,0,0,0,0,0,NoFailure,1,61
M23806,M,297.3,308.2,1846,24.5,41,0,0,0,0,0,0,NoFailure,1,59
M23807,M,297.3,308.2,1452,38.2,44,0,0,0,0,0,0,NoFailure,1,56
M23808,M,297.4,308.3,1483,41.9,47,0,0,0,0,0,0,NoFailure,1,53
L56129,L,297.4,308.3,1284,60.3,50,0,0,0,0,0,0,NoFailure,1,50
L56130,L,297.4,308.2,1419,50.0,52,0,0,0,0,0,0,NoFailure,1,48
L56131,L,297.3,308.1,1763,28.4,54,0,0,0,0,0,0,NoFailure,1,46
M23812,M,297.2,308.0,1478,42.5,56,0,0,0,0,0,0,NoFailure,1,44
L56133,L,297.3,308.0,1518,36.0,59,0,0,0,0,0,0,NoFailure,1,41
L56134,L,297.3,308.0,1447,49.0,61,0,0,0,0,0,0,NoFailure,1,39
M23815,M,297.4,308.0,1355,55.1,63,0,0,0,0,0,0,NoFailure,1,37
L56136,L,297.4,308.1,1348,57.4,66,0,0,0,0,0,0,NoFailure,1,34
L56137,L,297.4,308.1,1348,53.7,68,0,0,0,0,0,0,NoFailure,1,32
M23818,M,297.4,308.1,1734,27.7,70,0,0,0,0,0,0,NoFailure,1,30
L56139,L,297.3,308.0,1420,46.5,73,0,0,0,0,0,0,NoFailure,1,27
L56140,L,297.3,307.9,1797,24.7,75,0,0,0,0,0,0,NoFailure,1,25
M23821,M,297.3,308.0,1403,45.0,77,0,0,0,0,0,0,NoFailure,1,23
L56142,L,297.3,307.9,1628,30.2,80,0,0,0,0,0,0,NoFailure,1,20
M23823,M,297.2,307.9,1687,30.4,82,0,0,0,0,0,0,NoFailure,1,18
M23824,M,297.2,307.9,1456,44.9,85,0,0,0,0,0,0,NoFailure,1,15
L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0,NoFailure,1,12
L56146,L,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,NoFailure,1,10
L56147,L,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,NoFailure,1,8
L56148,L,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,NoFailure,1,6
L56149,L,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,NoFailure,1,4
L56150,L,297.0,307.6,1575,37.4,98,0,0,0,0,0,0,NoFailure,1,2
L56151,L,296.9,307.6,1514,35.7,100,0,0,0,0,0,0,NoFailure,1,0
M23832,M,296.8,307.4,1455,49.9,102,0,0,0,0,0,0,NoFailure,1,0
L56153,L,296.8,307.4,1549,48.3,105,0,0,0,0,0,0,NoFailure,1,0
L56154,L,296.8,307.5,1474,42.4,107,0,0,0,0,0,0,NoFailure,1,0
H38389,H,296.7,307.4,1661,34.2,109,0,0,0,0,0,0,NoFailure,1,0
L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,NoFailure,1,0
M23837,M,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,NoFailure,1,0
L56158,L,296.9,307.6,1435,45.0,119,0,0,0,0,0,0,NoFailure,1,0
M23839,M,296.9,307.5,1332,51.1,121,0,0,0,0,0,0,NoFailure,1,0
L56160,L,297.0,307.6,1513,42.4,124,0,0,0,0,0,0,NoFailure,1,0
L56161,L,297.0,307.7,1502,39.4,126,0,0,0,0,0,0,NoFailure,1,0
L56162,L,297.0,307.7,1315,60.1,128,0,0,0,0,0,0,NoFailure,1,0
M23843,M,297.0,307.7,1261,51.1,130,0,0,0,0,0,0,NoFailure,1,0
L56164,L,297.1,307.8,1406,60.4,133,0,0,0,0,0,0,NoFailure,1,0
L56165,L,297.1,307.8,1584,42.3,135,0,0,0,0,0,0,NoFailure,1,0
M23846,M,297.1,307.8,1443,43.9,137,0,0,0,0,0,0,NoFailure,1,0
L56167,L,297.2,307.9,1580,35.8,140,0,0,0,0,0,0,NoFailure,1,0
L56168,L,297.2,307.9,1825,24.6,142,0,0,0,0,0,0,NoFailure,1,0
L56169,L,297.2,307.9,1469,48.2,144,0,0,0,0,0,0,NoFailure,1,0
L56170,L,297.2,307.9,1493,38.4,146,0,0,0,0,0,0,NoFailure,1,0
M23851,M,297.3,308.0,1598,29.4,148,0,0,0,0,0,0,NoFailure,1,0
H38406,H,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,NoFailure,1,0
M23853,M,297.2,307.9,1632,37.5,156,0,0,0,0,0,0,NoFailure,1,0
M23854,M,297.1,307.9,1980,20.3,159,0,0,0,0,0,0,NoFailure,1,0
L56175,L,297.2,308.0,1474,43.7,162,0,0,0,0,0,0,NoFailure,1,0
L56176,L,297.2,307.9,1540,37.1,164,0,0,0,0,0,0,NoFailure,1,0
M23857,M,297.1,307.9,1609,38.9,166,0,0,0,0,0,0,NoFailure,1,0
L56178,L,297.1,308.0,1467,42.8,169,0,0,0,0,0,0,NoFailure,1,0
L56179,L,297.1,307.9,1492,39.4,171,0,0,0,0,0,0,NoFailure,1,0
L56180,L,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,NoFailure,1,0
L56181,L,297.0,307.8,1500,39.9,175,0,0,0,0,0,0,NoFailure,1,0
L56182,L,297.1,307.8,1477,36.6,177,0,0,0,0,0,0,NoFailure,1,0
L56183,L,297.1,307.9,1342,49.1,179,0,0,0,0,0,0,NoFailure,1,0
M23864,M,297.1,307.8,1538,34.3,181,0,0,0,0,0,0,NoFailure,1,0
L56185,L,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,NoFailure,1,0
L56186,L,297.3,307.9,1417,41.8,186,0,0,0,0,0,0,NoFailure,1,0
L56187,L,297.4,308.0,1383,46.2,188,0,0,0,0,0,0,NoFailure,1,0
M23868,M,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,NoFailure,1,0
L56189,L,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,NoFailure,1,0
L56190,L,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,NoFailure,1,0
M23871,M,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,NoFailure,1,0
L56192,L,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,NoFailure,1,0
H38427,H,297.2,308.0,1435,43.0,202,0,0,0,0,0,0,NoFailure,1,0
M23874,M,297.2,308.1,1340,61.3,207,1,0,0,0,1,0,OSF,2,0
L56195,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,NoFailure,1,0
L56196,L,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,OSF,2,0
